MesañoISIN;mes-año;mes;año;Fecha;Name ;Peso;Peso en %;ISIN 1;Sector;ISIN 2;ISIN 3;ISIN 4;;
72015-ES0142090317;72015;7;2015;1/7/15;OBRASCON HUARTE;0,22;0,22%;ES0142090317;Industrial;;;;;
82015-ES0113900J37;82015;8;2015;1/8/15;BANCO SANTANDER;15,56;15,56%;ES0113900J37;Financials;ES0113900G30;;;;
82015-ES0178430E18;82015;8;2015;1/8/15;TELEFONICA;12,19;12,19%;ES0178430E18;Telecommunications Services;;;;;
82015-ES0148396007;82015;8;2015;1/8/15;INDITEX;11,07;11,07%;ES0148396007;Consumer Cyclical;ES0148396015;;;;
82015-ES0113211835;82015;8;2015;1/8/15;BBV.ARGENTARIA;10,37;10,37%;ES0113211835;Financials;ES0113211033;ES0113211009;;;
82015-ES0144580Y14;82015;8;2015;1/8/15;IBERDROLA;7,64;7,64%;ES0144580Y14;Utilities;ES0144580018;;;;
82015-ES0173516115;82015;8;2015;1/8/15;REPSOL YPF;3,56;3,56%;ES0173516115;Energy;ES0173516016;;;;
82015-ES0109067019;82015;8;2015;1/8/15;AMADEUS IT GROUP;3,26;3,26%;ES0109067019;Technology;ES0184633032;;;;
82015-ES0118900010;82015;8;2015;1/8/15;FERROVIAL;3,13;3,13%;ES0118900010;Industrial;ES0162601019;;;;
82015-ES0177542018;82015;8;2015;1/8/15;INTL.CONS.AIRL.GP. (MAD);3,02;3,02%;ES0177542018;Industrial;;;;;
82015-ES0111845014;82015;8;2015;1/8/15;ABERTIS;2,77;2,77%;ES0111845014;Industrial;;;;;
82015-ES0140609019;82015;8;2015;1/8/15;CAIXABANK;2,66;2,66%;ES0140609019;Financials;;;;;
82015-ES0116870314;82015;8;2015;1/8/15;NATURGY ENERGY;2,16;2,16%;ES0116870314;Utilities;ES0116870215;ES0116870413;;;
82015-ES0113860A34;82015;8;2015;1/8/15;BANCO DE SABADELL;1,96;1,96%;ES0113860A34;Financials;ES0113860532;;;;
82015-ES0173093024;82015;8;2015;1/8/15;RED ELECTRICA;1,92;1,92%;ES0173093024;Utilities;ES0173093115;;;;
82015-ES0105046009;82015;8;2015;1/8/15;AENA SME;1,84;1,84%;ES0105046009;Industrial;;;;;
82015-ES0167050915;82015;8;2015;1/8/15;ACS ACTIV.CONSTR.Y SERV.;1,81;1,81%;ES0167050915;Industrial;ES0167050311;;;;
82015-ES0113790226;82015;8;2015;1/8/15;BANCO POPULAR ESPANOL;1,61;1,61%;ES0113790226;Financials;ES0113790531;ES0113790234;ES0113790135;;
82015-ES0130670112;82015;8;2015;1/8/15;ENDESA;1,56;1,56%;ES0130670112;Utilities;ES0130670013;;;;
82015-ES0171996087;82015;8;2015;1/8/15;GRIFOLS ORD CL A;1,55;1,55%;ES0171996087;Healthcare;ES0171996012;;;;
82015-ES0113307062;82015;8;2015;1/8/15;BANKIA;1,48;1,48%;ES0113307062;Financials;ES0113307021;ES0113307039;;;
82015-ES0113679I37;82015;8;2015;1/8/15;BANKINTER 'R';1,20;1,20%;ES0113679I37;Financials;ES0113679338;;;;
82015-ES0130960018;82015;8;2015;1/8/15;ENAGAS;1,16;1,16%;ES0130960018;Energy;;;;;
82015-ES0124244E34;82015;8;2015;1/8/15;MAPFRE;0,97;0,97%;ES0124244E34;Financials;ES0124244C36;ES0124244A38;;;
82015-ES0152503035;82015;8;2015;1/8/15;MEDIASET ESPANA COMUNICACION;0,78;0,78%;ES0152503035;Consumer Cyclical;;;;;
82015-ES0143416115;82015;8;2015;1/8/15;SIEMENS GAMESA RENEWABLE ENERGY;0,75;0,75%;ES0143416115;Energy;ES0143416016;;;;
82015-ES0126775032;82015;8;2015;1/8/15;DIA;0,70;0,70%;ES0126775032;Consumer Non-Cyclical;;;;;
82015-ES0125220311;82015;8;2015;1/8/15;ACCIONA;0,61;0,61%;ES0125220311;Industrial;;;;;
82015-ES0178165017;82015;8;2015;1/8/15;TECNICAS REUNIDAS;0,48;0,48%;ES0178165017;Energy;;;;;
82015-ES0132105018;82015;8;2015;1/8/15;ACERINOX 'R';0,44;0,44%;ES0132105018;Industrial;ES0132105331;;;;
82015-LU1598757687;82015;8;2015;1/8/15;ARCELORMITTAL (MAD);0,43;0,43%;LU1598757687;Industrial;LU0323134006;LU0307198241;NL0000361947;;
82015-ES0118594417;82015;8;2015;1/8/15;INDRA SISTEMAS;0,35;0,35%;ES0118594417;Technology;ES0118594011;;;;
82015-ES0122060314;82015;8;2015;1/8/15;FCC;0,34;0,34%;ES0122060314;Industrial;;;;;
82015-ES0182870214;82015;8;2015;1/8/15;SACYR;0,28;0,28%;ES0182870214;Industrial;ES0182870016;ES0182870917;;;
82015-ES0142090317;82015;8;2015;1/8/15;OBRASCON HUARTE;0,22;0,22%;ES0142090317;Industrial;;;;;
82015-ES0105200002;82015;8;2015;1/8/15;ABENGOA B SHARES;0,18;0,18%;ES0105200002;Industrial;ES0105200184;;;;
92015-ES0113900J37;92015;9;2015;1/9/15;BANCO SANTANDER;14,51;14,51%;ES0113900J37;Financials;ES0113900G30;;;;
92015-ES0148396007;92015;9;2015;1/9/15;INDITEX;11,96;11,96%;ES0148396007;Consumer Cyclical;ES0148396015;;;;
92015-ES0178430E18;92015;9;2015;1/9/15;TELEFONICA;11,25;11,25%;ES0178430E18;Telecommunications Services;;;;;
92015-ES0113211835;92015;9;2015;1/9/15;BBV.ARGENTARIA;10,21;10,21%;ES0113211835;Financials;ES0113211033;ES0113211009;;;
92015-ES0144580Y14;92015;9;2015;1/9/15;IBERDROLA;8,05;8,05%;ES0144580Y14;Utilities;ES0144580018;;;;
92015-ES0109067019;92015;9;2015;1/9/15;AMADEUS IT GROUP;3,58;3,58%;ES0109067019;Technology;ES0184633032;;;;
92015-ES0177542018;92015;9;2015;1/9/15;INTL.CONS.AIRL.GP. (MAD);3,47;3,47%;ES0177542018;Industrial;;;;;
92015-ES0118900010;92015;9;2015;1/9/15;FERROVIAL;3,36;3,36%;ES0118900010;Industrial;ES0162601019;;;;
92015-ES0173516115;92015;9;2015;1/9/15;REPSOL YPF;3,11;3,11%;ES0173516115;Energy;ES0173516016;;;;
92015-ES0111845014;92015;9;2015;1/9/15;ABERTIS;2,85;2,85%;ES0111845014;Industrial;;;;;
92015-ES0140609019;92015;9;2015;1/9/15;CAIXABANK;2,55;2,55%;ES0140609019;Financials;;;;;
92015-ES0116870314;92015;9;2015;1/9/15;NATURGY ENERGY;2,24;2,24%;ES0116870314;Utilities;ES0116870215;ES0116870413;;;
92015-ES0173093024;92015;9;2015;1/9/15;RED ELECTRICA;2,14;2,14%;ES0173093024;Utilities;ES0173093115;;;;
92015-ES0105046009;92015;9;2015;1/9/15;AENA SME;1,90;1,90%;ES0105046009;Industrial;;;;;
92015-ES0113860A34;92015;9;2015;1/9/15;BANCO DE SABADELL;1,82;1,82%;ES0113860A34;Financials;ES0113860532;;;;
92015-ES0167050915;92015;9;2015;1/9/15;ACS ACTIV.CONSTR.Y SERV.;1,73;1,73%;ES0167050915;Industrial;ES0167050311;;;;
92015-ES0113307062;92015;9;2015;1/9/15;BANKIA;1,71;1,71%;ES0113307062;Financials;ES0113307021;ES0113307039;;;
92015-ES0130670112;92015;9;2015;1/9/15;ENDESA;1,70;1,70%;ES0130670112;Utilities;ES0130670013;;;;
92015-ES0171996087;92015;9;2015;1/9/15;GRIFOLS ORD CL A;1,68;1,68%;ES0171996087;Healthcare;ES0171996012;;;;
92015-ES0113790226;92015;9;2015;1/9/15;BANCO POPULAR ESPANOL;1,48;1,48%;ES0113790226;Financials;ES0113790531;ES0113790234;ES0113790135;;
92015-ES0130960018;92015;9;2015;1/9/15;ENAGAS;1,31;1,31%;ES0130960018;Energy;;;;;
92015-ES0113679I37;92015;9;2015;1/9/15;BANKINTER 'R';1,26;1,26%;ES0113679I37;Financials;ES0113679338;;;;
92015-ES0124244E34;92015;9;2015;1/9/15;MAPFRE;0,92;0,92%;ES0124244E34;Financials;ES0124244C36;ES0124244A38;;;
92015-ES0152503035;92015;9;2015;1/9/15;MEDIASET ESPANA COMUNICACION;0,76;0,76%;ES0152503035;Consumer Cyclical;;;;;
92015-ES0126775032;92015;9;2015;1/9/15;DIA;0,75;0,75%;ES0126775032;Consumer Non-Cyclical;;;;;
92015-ES0143416115;92015;9;2015;1/9/15;SIEMENS GAMESA RENEWABLE ENERGY;0,74;0,74%;ES0143416115;Energy;ES0143416016;;;;
92015-ES0125220311;92015;9;2015;1/9/15;ACCIONA;0,62;0,62%;ES0125220311;Industrial;;;;;
92015-ES0178165017;92015;9;2015;1/9/15;TECNICAS REUNIDAS;0,47;0,47%;ES0178165017;Energy;;;;;
92015-ES0132105018;92015;9;2015;1/9/15;ACERINOX 'R';0,36;0,36%;ES0132105018;Industrial;ES0132105331;;;;
92015-ES0118594417;92015;9;2015;1/9/15;INDRA SISTEMAS;0,33;0,33%;ES0118594417;Technology;ES0118594011;;;;
92015-LU1598757687;92015;9;2015;1/9/15;ARCELORMITTAL (MAD);0,31;0,31%;LU1598757687;Industrial;LU0323134006;LU0307198241;NL0000361947;;
92015-ES0122060314;92015;9;2015;1/9/15;FCC;0,29;0,29%;ES0122060314;Industrial;;;;;
92015-ES0182870214;92015;9;2015;1/9/15;SACYR;0,22;0,22%;ES0182870214;Industrial;ES0182870016;ES0182870917;;;
92015-ES0142090317;92015;9;2015;1/9/15;OBRASCON HUARTE;0,20;0,20%;ES0142090317;Industrial;;;;;
92015-ES0105200002;92015;9;2015;1/9/15;ABENGOA B SHARES;0,15;0,15%;ES0105200002;Industrial;ES0105200184;;;;
102015-ES0113900J37;102015;10;2015;1/10/15;BANCO SANTANDER;14,37;14,37%;ES0113900J37;Financials;ES0113900G30;;;;
102015-ES0148396007;102015;10;2015;1/10/15;INDITEX;12,56;12,56%;ES0148396007;Consumer Cyclical;ES0148396015;;;;
102015-ES0178430E18;102015;10;2015;1/10/15;TELEFONICA;11,52;11,52%;ES0178430E18;Telecommunications Services;;;;;
102015-ES0113211835;102015;10;2015;1/10/15;BBV.ARGENTARIA;9,73;9,73%;ES0113211835;Financials;ES0113211033;ES0113211009;;;
102015-ES0144580Y14;102015;10;2015;1/10/15;IBERDROLA;8,11;8,11%;ES0144580Y14;Utilities;ES0144580018;;;;
102015-ES0109067019;102015;10;2015;1/10/15;AMADEUS IT GROUP;3,35;3,35%;ES0109067019;Technology;ES0184633032;;;;
102015-ES0118900010;102015;10;2015;1/10/15;FERROVIAL;3,33;3,33%;ES0118900010;Industrial;ES0162601019;;;;
102015-ES0177542018;102015;10;2015;1/10/15;INTL.CONS.AIRL.GP. (MAD);3,27;3,27%;ES0177542018;Industrial;;;;;
102015-ES0173516115;102015;10;2015;1/10/15;REPSOL YPF;3,16;3,16%;ES0173516115;Energy;ES0173516016;;;;
102015-ES0111845014;102015;10;2015;1/10/15;ABERTIS;2,81;2,81%;ES0111845014;Industrial;;;;;
102015-ES0140609019;102015;10;2015;1/10/15;CAIXABANK;2,38;2,38%;ES0140609019;Financials;;;;;
102015-ES0116870314;102015;10;2015;1/10/15;NATURGY ENERGY;2,33;2,33%;ES0116870314;Utilities;ES0116870215;ES0116870413;;;
102015-ES0173093024;102015;10;2015;1/10/15;RED ELECTRICA;2,14;2,14%;ES0173093024;Utilities;ES0173093115;;;;
102015-ES0167050915;102015;10;2015;1/10/15;ACS ACTIV.CONSTR.Y SERV.;1,92;1,92%;ES0167050915;Industrial;ES0167050311;;;;
102015-ES0105046009;102015;10;2015;1/10/15;AENA SME;1,80;1,80%;ES0105046009;Industrial;;;;;
102015-ES0113860A34;102015;10;2015;1/10/15;BANCO DE SABADELL;1,80;1,80%;ES0113860A34;Financials;ES0113860532;;;;
102015-ES0171996087;102015;10;2015;1/10/15;GRIFOLS ORD CL A;1,77;1,77%;ES0171996087;Healthcare;ES0171996012;;;;
102015-ES0130670112;102015;10;2015;1/10/15;ENDESA;1,69;1,69%;ES0130670112;Utilities;ES0130670013;;;;
102015-ES0113307062;102015;10;2015;1/10/15;BANKIA;1,59;1,59%;ES0113307062;Financials;ES0113307021;ES0113307039;;;
102015-ES0113790226;102015;10;2015;1/10/15;BANCO POPULAR ESPANOL;1,45;1,45%;ES0113790226;Financials;ES0113790531;ES0113790234;ES0113790135;;
102015-ES0130960018;102015;10;2015;1/10/15;ENAGAS;1,30;1,30%;ES0130960018;Energy;;;;;
102015-ES0113679I37;102015;10;2015;1/10/15;BANKINTER 'R';1,17;1,17%;ES0113679I37;Financials;ES0113679338;;;;
102015-ES0124244E34;102015;10;2015;1/10/15;MAPFRE;0,98;0,98%;ES0124244E34;Financials;ES0124244C36;ES0124244A38;;;
102015-ES0152503035;102015;10;2015;1/10/15;MEDIASET ESPANA COMUNICACION;0,80;0,80%;ES0152503035;Consumer Cyclical;;;;;
102015-ES0143416115;102015;10;2015;1/10/15;SIEMENS GAMESA RENEWABLE ENERGY;0,79;0,79%;ES0143416115;Energy;ES0143416016;;;;
102015-ES0126775032;102015;10;2015;1/10/15;DIA;0,71;0,71%;ES0126775032;Consumer Non-Cyclical;;;;;
102015-ES0125220311;102015;10;2015;1/10/15;ACCIONA;0,69;0,69%;ES0125220311;Industrial;;;;;
102015-ES0178165017;102015;10;2015;1/10/15;TECNICAS REUNIDAS;0,45;0,45%;ES0178165017;Energy;;;;;
102015-ES0132105018;102015;10;2015;1/10/15;ACERINOX 'R';0,41;0,41%;ES0132105018;Industrial;ES0132105331;;;;
102015-ES0142090317;102015;10;2015;1/10/15;OBRASCON HUARTE;0,34;0,34%;ES0142090317;Industrial;;;;;
102015-ES0118594417;102015;10;2015;1/10/15;INDRA SISTEMAS;0,32;0,32%;ES0118594417;Technology;ES0118594011;;;;
102015-LU1598757687;102015;10;2015;1/10/15;ARCELORMITTAL (MAD);0,31;0,31%;LU1598757687;Industrial;LU0323134006;LU0307198241;NL0000361947;;
102015-ES0122060314;102015;10;2015;1/10/15;FCC;0,28;0,28%;ES0122060314;Industrial;;;;;
102015-ES0182870214;102015;10;2015;1/10/15;SACYR;0,23;0,23%;ES0182870214;Industrial;ES0182870016;ES0182870917;;;
102015-ES0105200002;102015;10;2015;1/10/15;ABENGOA B SHARES;0,15;0,15%;ES0105200002;Industrial;ES0105200184;;;;
112015-ES0113900J37;112015;11;2015;1/11/15;BANCO SANTANDER;14,54;14,54%;ES0113900J37;Financials;ES0113900G30;;;;
112015-ES0148396007;112015;11;2015;1/11/15;INDITEX;12,52;12,52%;ES0148396007;Consumer Cyclical;ES0148396015;;;;
112015-ES0178430E18;112015;11;2015;1/11/15;TELEFONICA;11,16;11,16%;ES0178430E18;Telecommunications Services;;;;;
112015-ES0113211835;112015;11;2015;1/11/15;BBV.ARGENTARIA;9,74;9,74%;ES0113211835;Financials;ES0113211033;ES0113211009;;;
112015-ES0144580Y14;112015;11;2015;1/11/15;IBERDROLA;8,26;8,26%;ES0144580Y14;Utilities;ES0144580018;;;;
112015-ES0173516115;112015;11;2015;1/11/15;REPSOL YPF;3,40;3,40%;ES0173516115;Energy;ES0173516016;;;;
112015-ES0109067019;112015;11;2015;1/11/15;AMADEUS IT GROUP;3,27;3,27%;ES0109067019;Technology;ES0184633032;;;;
112015-ES0118900010;112015;11;2015;1/11/15;FERROVIAL;3,25;3,25%;ES0118900010;Industrial;ES0162601019;;;;
112015-ES0177542018;112015;11;2015;1/11/15;INTL.CONS.AIRL.GP. (MAD);3,23;3,23%;ES0177542018;Industrial;;;;;
112015-ES0111845014;112015;11;2015;1/11/15;ABERTIS;2,72;2,72%;ES0111845014;Industrial;;;;;
112015-ES0116870314;112015;11;2015;1/11/15;NATURGY ENERGY;2,42;2,42%;ES0116870314;Utilities;ES0116870215;ES0116870413;;;
112015-ES0140609019;112015;11;2015;1/11/15;CAIXABANK;2,36;2,36%;ES0140609019;Financials;;;;;
112015-ES0173093024;112015;11;2015;1/11/15;RED ELECTRICA;2,16;2,16%;ES0173093024;Utilities;ES0173093115;;;;
112015-ES0167050915;112015;11;2015;1/11/15;ACS ACTIV.CONSTR.Y SERV.;1,91;1,91%;ES0167050915;Industrial;ES0167050311;;;;
112015-ES0105046009;112015;11;2015;1/11/15;AENA SME;1,90;1,90%;ES0105046009;Industrial;;;;;
112015-ES0171996087;112015;11;2015;1/11/15;GRIFOLS ORD CL A;1,88;1,88%;ES0171996087;Healthcare;ES0171996012;;;;
112015-ES0113860A34;112015;11;2015;1/11/15;BANCO DE SABADELL;1,78;1,78%;ES0113860A34;Financials;ES0113860532;;;;
112015-ES0130670112;112015;11;2015;1/11/15;ENDESA;1,63;1,63%;ES0130670112;Utilities;ES0130670013;;;;
112015-ES0113307062;112015;11;2015;1/11/15;BANKIA;1,61;1,61%;ES0113307062;Financials;ES0113307021;ES0113307039;;;
112015-ES0113790226;112015;11;2015;1/11/15;BANCO POPULAR ESPANOL;1,39;1,39%;ES0113790226;Financials;ES0113790531;ES0113790234;ES0113790135;;
112015-ES0130960018;112015;11;2015;1/11/15;ENAGAS;1,32;1,32%;ES0130960018;Energy;;;;;
112015-ES0113679I37;112015;11;2015;1/11/15;BANKINTER 'R';1,21;1,21%;ES0113679I37;Financials;ES0113679338;;;;
112015-ES0124244E34;112015;11;2015;1/11/15;MAPFRE;0,94;0,94%;ES0124244E34;Financials;ES0124244C36;ES0124244A38;;;
112015-ES0143416115;112015;11;2015;1/11/15;SIEMENS GAMESA RENEWABLE ENERGY;0,91;0,91%;ES0143416115;Energy;ES0143416016;;;;
112015-ES0152503035;112015;11;2015;1/11/15;MEDIASET ESPANA COMUNICACION;0,78;0,78%;ES0152503035;Consumer Cyclical;;;;;
112015-ES0126775032;112015;11;2015;1/11/15;DIA;0,73;0,73%;ES0126775032;Consumer Non-Cyclical;;;;;
112015-ES0125220311;112015;11;2015;1/11/15;ACCIONA;0,71;0,71%;ES0125220311;Industrial;;;;;
112015-ES0132105018;112015;11;2015;1/11/15;ACERINOX 'R';0,43;0,43%;ES0132105018;Industrial;ES0132105331;;;;
112015-ES0178165017;112015;11;2015;1/11/15;TECNICAS REUNIDAS;0,42;0,42%;ES0178165017;Energy;;;;;
112015-ES0118594417;112015;11;2015;1/11/15;INDRA SISTEMAS;0,31;0,31%;ES0118594417;Technology;ES0118594011;;;;
112015-ES0142090317;112015;11;2015;1/11/15;OBRASCON HUARTE;0,31;0,31%;ES0142090317;Industrial;;;;;
112015-LU1598757687;112015;11;2015;1/11/15;ARCELORMITTAL (MAD);0,28;0,28%;LU1598757687;Industrial;LU0323134006;LU0307198241;NL0000361947;;
112015-ES0122060314;112015;11;2015;1/11/15;FCC;0,27;0,27%;ES0122060314;Industrial;;;;;
112015-ES0182870214;112015;11;2015;1/11/15;SACYR;0,24;0,24%;ES0182870214;Industrial;ES0182870016;ES0182870917;;;
122015-ES0113900J37;122015;12;2015;1/12/15;BANCO SANTANDER;13,78;13,78%;ES0113900J37;Financials;ES0113900G30;;;;
122015-ES0148396007;122015;12;2015;1/12/15;INDITEX;12,41;12,41%;ES0148396007;Consumer Cyclical;ES0148396015;;;;
122015-ES0178430E18;122015;12;2015;1/12/15;TELEFONICA;10,66;10,66%;ES0178430E18;Telecommunications Services;;;;;
122015-ES0113211835;122015;12;2015;1/12/15;BBV.ARGENTARIA;8,98;8,98%;ES0113211835;Financials;ES0113211033;ES0113211009;;;
122015-ES0144580Y14;122015;12;2015;1/12/15;IBERDROLA;8,69;8,69%;ES0144580Y14;Utilities;ES0144580018;;;;
122015-ES0109067019;122015;12;2015;1/12/15;AMADEUS IT GROUP;3,74;3,74%;ES0109067019;Technology;ES0184633032;;;;
122015-ES0177542018;122015;12;2015;1/12/15;INTL.CONS.AIRL.GP. (MAD);3,54;3,54%;ES0177542018;Industrial;;;;;
122015-ES0118900010;122015;12;2015;1/12/15;FERROVIAL;3,20;3,20%;ES0118900010;Industrial;ES0162601019;;;;
122015-ES0140609019;122015;12;2015;1/12/15;CAIXABANK;3,14;3,14%;ES0140609019;Financials;;;;;
122015-ES0173516115;122015;12;2015;1/12/15;REPSOL YPF;2,97;2,97%;ES0173516115;Energy;ES0173516016;;;;
122015-ES0111845014;122015;12;2015;1/12/15;ABERTIS;2,85;2,85%;ES0111845014;Industrial;;;;;
122015-ES0116870314;122015;12;2015;1/12/15;NATURGY ENERGY;2,37;2,37%;ES0116870314;Utilities;ES0116870215;ES0116870413;;;
122015-ES0173093024;122015;12;2015;1/12/15;RED ELECTRICA;2,18;2,18%;ES0173093024;Utilities;ES0173093115;;;;
122015-ES0105046009;122015;12;2015;1/12/15;AENA SME;1,99;1,99%;ES0105046009;Industrial;;;;;
122015-ES0171996087;122015;12;2015;1/12/15;GRIFOLS ORD CL A;1,90;1,90%;ES0171996087;Healthcare;ES0171996012;;;;
122015-ES0113860A34;122015;12;2015;1/12/15;BANCO DE SABADELL;1,86;1,86%;ES0113860A34;Financials;ES0113860532;;;;
122015-ES0167050915;122015;12;2015;1/12/15;ACS ACTIV.CONSTR.Y SERV.;1,78;1,78%;ES0167050915;Industrial;ES0167050311;;;;
122015-ES0130670112;122015;12;2015;1/12/15;ENDESA;1,64;1,64%;ES0130670112;Utilities;ES0130670013;;;;
122015-ES0113307062;122015;12;2015;1/12/15;BANKIA;1,55;1,55%;ES0113307062;Financials;ES0113307021;ES0113307039;;;
122015-ES0113790226;122015;12;2015;1/12/15;BANCO POPULAR ESPANOL;1,38;1,38%;ES0113790226;Financials;ES0113790531;ES0113790234;ES0113790135;;
122015-ES0130960018;122015;12;2015;1/12/15;ENAGAS;1,30;1,30%;ES0130960018;Energy;;;;;
122015-ES0113679I37;122015;12;2015;1/12/15;BANKINTER 'R';1,23;1,23%;ES0113679I37;Financials;ES0113679338;;;;
122015-ES0143416115;122015;12;2015;1/12/15;SIEMENS GAMESA RENEWABLE ENERGY;0,93;0,93%;ES0143416115;Energy;ES0143416016;;;;
122015-ES0124244E34;122015;12;2015;1/12/15;MAPFRE;0,89;0,89%;ES0124244E34;Financials;ES0124244C36;ES0124244A38;;;
122015-ES0105025003;122015;12;2015;1/12/15;MERLIN PROPERTIES REIT;0,78;0,78%;ES0105025003;Financials;;;;;
122015-ES0152503035;122015;12;2015;1/12/15;MEDIASET ESPANA COMUNICACION;0,77;0,77%;ES0152503035;Consumer Cyclical;;;;;
122015-ES0125220311;122015;12;2015;1/12/15;ACCIONA;0,76;0,76%;ES0125220311;Industrial;;;;;
122015-ES0126775032;122015;12;2015;1/12/15;DIA;0,71;0,71%;ES0126775032;Consumer Non-Cyclical;;;;;
122015-ES0132105018;122015;12;2015;1/12/15;ACERINOX 'R';0,42;0,42%;ES0132105018;Industrial;ES0132105331;;;;
122015-ES0178165017;122015;12;2015;1/12/15;TECNICAS REUNIDAS;0,41;0,41%;ES0178165017;Energy;;;;;
122015-ES0122060314;122015;12;2015;1/12/15;FCC;0,31;0,31%;ES0122060314;Industrial;;;;;
122015-LU1598757687;122015;12;2015;1/12/15;ARCELORMITTAL (MAD);0,25;0,25%;LU1598757687;Industrial;LU0323134006;LU0307198241;NL0000361947;;
122015-ES0118594417;122015;12;2015;1/12/15;INDRA SISTEMAS;0,24;0,24%;ES0118594417;Technology;ES0118594011;;;;
122015-ES0142090317;122015;12;2015;1/12/15;OBRASCON HUARTE;0,20;0,20%;ES0142090317;Industrial;;;;;
122015-ES0182870214;122015;12;2015;1/12/15;SACYR;0,20;0,20%;ES0182870214;Industrial;ES0182870016;ES0182870917;;;
12016-ES0113900J37;12016;1;2016;1/1/16;BANCO SANTANDER;12,87;12,87%;ES0113900J37;Financials;ES0113900G30;;;;
12016-ES0148396007;12016;1;2016;1/1/16;INDITEX;12,79;12,79%;ES0148396007;Consumer Cyclical;ES0148396015;;;;
12016-ES0178430E18;12016;1;2016;1/1/16;TELEFONICA;10,91;10,91%;ES0178430E18;Telecommunications Services;;;;;
12016-ES0144580Y14;12016;1;2016;1/1/16;IBERDROLA;9,26;9,26%;ES0144580Y14;Utilities;ES0144580018;;;;
12016-ES0113211835;12016;1;2016;1/1/16;BBV.ARGENTARIA;8,50;8,50%;ES0113211835;Financials;ES0113211033;ES0113211009;;;
12016-ES0109067019;12016;1;2016;1/1/16;AMADEUS IT GROUP;3,73;3,73%;ES0109067019;Technology;ES0184633032;;;;
12016-ES0118900010;12016;1;2016;1/1/16;FERROVIAL;3,34;3,34%;ES0118900010;Industrial;ES0162601019;;;;
12016-ES0177542018;12016;1;2016;1/1/16;INTL.CONS.AIRL.GP. (MAD);3,27;3,27%;ES0177542018;Industrial;;;;;
12016-ES0173516115;12016;1;2016;1/1/16;REPSOL YPF;3,10;3,10%;ES0173516115;Energy;ES0173516016;;;;
12016-ES0140609019;12016;1;2016;1/1/16;CAIXABANK;2,93;2,93%;ES0140609019;Financials;;;;;
12016-ES0111845014;12016;1;2016;1/1/16;ABERTIS;2,93;2,93%;ES0111845014;Industrial;;;;;
12016-ES0116870314;12016;1;2016;1/1/16;NATURGY ENERGY;2,45;2,45%;ES0116870314;Utilities;ES0116870215;ES0116870413;;;
12016-ES0173093024;12016;1;2016;1/1/16;RED ELECTRICA;2,28;2,28%;ES0173093024;Utilities;ES0173093115;;;;
12016-ES0105046009;12016;1;2016;1/1/16;AENA SME;2,08;2,08%;ES0105046009;Industrial;;;;;
12016-ES0113860A34;12016;1;2016;1/1/16;BANCO DE SABADELL;2,05;2,05%;ES0113860A34;Financials;ES0113860532;;;;
12016-ES0171996087;12016;1;2016;1/1/16;GRIFOLS ORD CL A;1,85;1,85%;ES0171996087;Healthcare;ES0171996012;;;;
12016-ES0130670112;12016;1;2016;1/1/16;ENDESA;1,70;1,70%;ES0130670112;Utilities;ES0130670013;;;;
12016-ES0167050915;12016;1;2016;1/1/16;ACS ACTIV.CONSTR.Y SERV.;1,66;1,66%;ES0167050915;Industrial;ES0167050311;;;;
12016-ES0130960018;12016;1;2016;1/1/16;ENAGAS;1,44;1,44%;ES0130960018;Energy;;;;;
12016-ES0113307062;12016;1;2016;1/1/16;BANKIA;1,43;1,43%;ES0113307062;Financials;ES0113307021;ES0113307039;;;
12016-ES0113679I37;12016;1;2016;1/1/16;BANKINTER 'R';1,31;1,31%;ES0113679I37;Financials;ES0113679338;;;;
12016-ES0113790226;12016;1;2016;1/1/16;BANCO POPULAR ESPANOL;1,22;1,22%;ES0113790226;Financials;ES0113790531;ES0113790234;ES0113790135;;
12016-ES0143416115;12016;1;2016;1/1/16;SIEMENS GAMESA RENEWABLE ENERGY;1,08;1,08%;ES0143416115;Energy;ES0143416016;;;;
12016-ES0124244E34;12016;1;2016;1/1/16;MAPFRE;0,86;0,86%;ES0124244E34;Financials;ES0124244C36;ES0124244A38;;;
12016-ES0105025003;12016;1;2016;1/1/16;MERLIN PROPERTIES REIT;0,78;0,78%;ES0105025003;Financials;;;;;
12016-ES0152503035;12016;1;2016;1/1/16;MEDIASET ESPANA COMUNICACION;0,74;0,74%;ES0152503035;Consumer Cyclical;;;;;
12016-ES0125220311;12016;1;2016;1/1/16;ACCIONA;0,73;0,73%;ES0125220311;Industrial;;;;;
12016-ES0126775032;12016;1;2016;1/1/16;DIA;0,70;0,70%;ES0126775032;Consumer Non-Cyclical;;;;;
12016-ES0132105018;12016;1;2016;1/1/16;ACERINOX 'R';0,40;0,40%;ES0132105018;Industrial;ES0132105331;;;;
12016-ES0178165017;12016;1;2016;1/1/16;TECNICAS REUNIDAS;0,39;0,39%;ES0178165017;Energy;;;;;
12016-ES0122060314;12016;1;2016;1/1/16;FCC;0,33;0,33%;ES0122060314;Industrial;;;;;
12016-ES0118594417;12016;1;2016;1/1/16;INDRA SISTEMAS;0,27;0,27%;ES0118594417;Technology;ES0118594011;;;;
12016-LU1598757687;12016;1;2016;1/1/16;ARCELORMITTAL (MAD);0,25;0,25%;LU1598757687;Industrial;LU0323134006;LU0307198241;NL0000361947;;
